name,teryt,powiat_easting,powiat_northing,hexagon_easting,hexagon_northing
gnieźnieński,3003,404928.186446116,520088.8907318626,369936.15139464935,591081.991085578
gnieźnieński,3003,404928.186446116,520088.8907318626,389762.0121185142,579635.5250597384
gnieźnieński,3003,404928.186446116,520088.8907318626,369936.15139464935,568189.0590338991
inowrocławski,407,452771.1140897129,547853.4864530816,429413.7335662441,579635.5250597384
inowrocławski,407,452771.1140897129,547853.4864530816,429413.7335662441,602528.4571114173
inowrocławski,407,452771.1140897129,547853.4864530816,449239.59429010906,568189.0590338991
suski,1215,546720.9224522194,202848.18149250004,588020.6193571637,167562.74812951835
suski,1215,546720.9224522194,202848.18149250004,568194.7586332987,179009.2141553578
Jastrzębie-Zdrój,2467,472307.0159336256,232044.781546292,449239.59429010906,224795.0782587156
Jastrzębie-Zdrój,2467,472307.0159336256,232044.781546292,429413.7335662441,236241.544284555
pszczyński,2410,491711.3476620091,236000.86726081552,469065.455013974,213348.6122328761
pszczyński,2410,491711.3476620091,236000.86726081552,469065.455013974,236241.544284555
Tychy,2477,500188.18719223794,250649.5316958078,469065.455013974,259134.4763362339
Tychy,2477,500188.18719223794,250649.5316958078,488891.315737839,247688.0103103945
mikołowski,2408,487961.9509996733,252943.83702827583,449239.59429010906,270580.94236207334
mikołowski,2408,487961.9509996733,252943.83702827583,449239.59429010906,247688.0103103945
rybnicki,2412,468146.1406249968,249880.8607579308,409587.8728423792,270580.94236207334
rybnicki,2412,468146.1406249968,249880.8607579308,429413.7335662441,282027.40838791284
chrzanowski,1203,531646.3242137354,249718.5888019795,548368.8979094337,259134.4763362339
chrzanowski,1203,531646.3242137354,249718.5888019795,568194.7586332987,247688.0103103945
Jaworzno,2468,520771.6529830852,259720.07767202656,548368.8979094337,282027.4083879128
Jaworzno,2468,520771.6529830852,259720.07767202656,548368.8979094337,304920.34043959173
Chorzów,2463,497227.0173906036,269737.30334364413,469065.455013974,327813.2724912706
Chorzów,2463,497227.0173906036,269737.30334364413,488891.315737839,339259.7385171101
Dąbrowa Górnicza,2465,521309.1014332798,276394.3562164911,548368.8979094337,373599.1365946284
Dąbrowa Górnicza,2465,521309.1014332798,276394.3562164911,548368.8979094337,350706.2045429495
gliwicki,2405,467245.8644646029,276879.108224596,389762.0121185142,327813.2724912706
gliwicki,2405,467245.8644646029,276879.108224596,409587.8728423792,362152.670568789
olkuski,1212,545128.7836388602,272938.33702782897,548368.8979094337,327813.2724912707
olkuski,1212,545128.7836388602,272938.33702782897,568194.7586332987,339259.73851711006
raciborski,2411,446272.5293455411,250005.70018530803,350110.2906707844,282027.40838791284
raciborski,2411,446272.5293455411,250005.70018530803,369936.15139464935,293473.8744137523
kędzierzyńsko-kozielski,1603,440070.0639782456,269152.4724473252,369936.15139464935,316366.80646543123
kędzierzyńsko-kozielski,1603,440070.0639782456,269152.4724473252,350110.2906707844,304920.34043959173
zawierciański,2416,543321.7042358366,295128.0089597918,568194.7586332987,362152.6705687889
zawierciański,2416,543321.7042358366,295128.0089597918,588020.6193571637,350706.2045429495
bocheński,1201,602897.7649580303,232198.21287678467,667324.0622526235,213348.61223287607
bocheński,1201,602897.7649580303,232198.21287678467,687149.9229764882,224795.0782587156
brzeski,1202,618263.6390337694,236510.0426119684,687149.9229764882,247688.0103103945
brzeski,1202,618263.6390337694,236510.0426119684,687149.9229764882,270580.94236207334
jędrzejowski,2602,586509.7574112391,308976.64397472946,627672.3408048935,327813.2724912707
jędrzejowski,2602,586509.7574112391,308976.64397472946,607846.4800810287,339259.73851711006
opolski,1609,422507.8230169575,317647.0182753253,389762.0121185142,373599.1365946284
opolski,1609,422507.8230169575,317647.0182753253,369936.15139464935,385045.60262046783
brzeski,1601,392769.2398016952,326066.7897179832,350110.2906707844,373599.1365946284
brzeski,1601,392769.2398016952,326066.7897179832,350110.2906707844,350706.2045429495
Tarnów,1263,641303.263201018,241550.4360945208,687149.9229764882,293473.87441375235
Tarnów,1263,641303.263201018,241550.4360945208,706975.7837003535,282027.4083879128
Nowy Sącz,1262,623122.9039119015,194730.62323242525,687149.9229764882,179009.2141553578
Nowy Sącz,1262,623122.9039119015,194730.62323242525,706975.7837003535,213348.61223287607
radomszczański,1012,543461.8760185936,354703.61026667524,568194.7586332987,407938.53467214666
radomszczański,1012,543461.8760185936,354703.61026667524,588020.6193571637,396492.0686463073
kłobucki,2406,490264.62734919065,341001.1831466307,469065.455013974,419385.0006979862
kłobucki,2406,490264.62734919065,341001.1831466307,449239.59429010906,407938.5346721467
piotrkowski,1010,550988.4271010084,387871.966429142,548368.8979094337,419385.00069798616
piotrkowski,1010,550988.4271010084,387871.966429142,568194.7586332987,430831.46672382567
tomaszowski,1016,572689.267899521,415555.9268293109,607846.4800810287,430831.46672382567
tomaszowski,1016,572689.267899521,415555.9268293109,588020.6193571637,419385.00069798616
bełchatowski,1001,517216.2140114595,388179.6035039938,488891.315737839,430831.4667238256
bełchatowski,1001,517216.2140114595,388179.6035039938,508717.1764617039,442277.932749665
gorlicki,1205,657101.5274141554,194693.02326726343,746627.5051480833,144669.81607783944
gorlicki,1205,657101.5274141554,194693.02326726343,726801.6444242181,201902.14620703665
grójecki,1406,627621.1618913937,437398.546817274,667324.0622526235,442277.932749665
grójecki,1406,627621.1618913937,437398.546817274,627672.3408048935,442277.932749665
żyrardowski,1438,598181.2119736744,460549.42142513546,588020.6193571637,465170.86480134405
żyrardowski,1438,598181.2119736744,460549.42142513546,588020.6193571637,488063.7968530229
grodziski,1405,609235.1280174991,469698.8819577108,568194.7586332987,522403.19493054127
grodziski,1405,609235.1280174991,469698.8819577108,588020.6193571637,510956.72890470177
pabianicki,1008,519355.3945323448,422822.931286321,488891.315737839,453724.3987755046
pabianicki,1008,519355.3945323448,422822.931286321,469065.455013974,465170.86480134405
oławski,215,381144.32827737904,344943.91407993267,330284.4299469194,362152.670568789
oławski,215,381144.32827737904,344943.91407993267,369936.15139464935,407938.5346721467
sochaczewski,1428,582749.0422834095,489726.6128485683,568194.7586332987,568189.0590338991
sochaczewski,1428,582749.0422834095,489726.6128485683,568194.7586332987,545296.1269822202
jasielski,1805,677924.7708762643,201113.65273623343,746627.5051480833,167562.74812951835
jasielski,1805,677924.7708762643,201113.65273623343,746627.5051480833,190455.6801811972
sieradzki,1014,472322.014803725,413270.1555500931,429413.7335662441,465170.86480134405
sieradzki,1014,472322.014803725,413270.1555500931,449239.59429010906,453724.3987755046
pucki,2211,460568.5298972222,760866.2999458705,429413.7335662441,762778.9814731696
pucki,2211,460568.5298972222,760866.2999458705,429413.7335662441,785671.9135248486
nowodworski,1414,613893.9773641418,511600.4978940594,627672.3408048935,625421.3891630962
nowodworski,1414,613893.9773641418,511600.4978940594,607846.4800810287,591081.991085578
krośnieński,1807,699742.6038286436,193893.6970283889,766453.3658719482,201902.14620703665
krośnieński,1807,699742.6038286436,193893.6970283889,766453.3658719482,179009.2141553578
oleśnicki,214,395990.71598638326,378529.762654324,369936.15139464935,453724.3987755046
oleśnicki,214,395990.71598638326,378529.762654324,389762.0121185142,442277.932749665
płoński,1420,591675.7588485877,529922.1598375232,607846.4800810287,636867.8551889356
płoński,1420,591675.7588485877,529922.1598375232,607846.4800810287,613974.9231372569
dzierżoniowski,202,337856.5283031982,321409.5184962492,270806.8477753248,327813.2724912707
dzierżoniowski,202,337856.5283031982,321409.5184962492,290632.7084991896,362152.670568789
starachowicki,2611,647792.1650864902,354512.2951768895,667324.0622526235,373599.1365946284
starachowicki,2611,647792.1650864902,354512.2951768895,687149.9229764882,385045.60262046783
ostrowiecki,2607,668754.2570267947,344416.3414615033,687149.9229764882,362152.6705687889
ostrowiecki,2607,668754.2570267947,344416.3414615033,706975.7837003535,373599.1365946284
garwoliński,1403,682419.6659371402,443237.82336148695,706975.7837003535,442277.932749665
garwoliński,1403,682419.6659371402,443237.82336148695,726801.6444242181,453724.3987755046
płocki,1419,556926.9075749177,520799.3827262717,588020.6193571637,602528.4571114173
płocki,1419,556926.9075749177,520799.3827262717,568194.7586332987,591081.991085578
Płock,1462,547571.1654037811,519311.3227729296,548368.8979094337,579635.5250597384
Płock,1462,547571.1654037811,519311.3227729296,528543.0371855691,568189.0590338991
kutnowski,1002,526678.8040703263,486333.7428922631,508717.1764617039,556742.5930080597
kutnowski,1002,526678.8040703263,486333.7428922631,528543.0371855691,545296.1269822202
kolski,3009,484054.49544417165,485762.4495081148,469065.455013974,556742.5930080597
kolski,3009,484054.49544417165,485762.4495081148,488891.315737839,568189.0590338991
turecki,3027,466306.13760235306,459617.5036998011,469065.455013974,533849.6609563807
turecki,3027,466306.13760235306,459617.5036998011,449239.59429010906,522403.1949305413
kaliski,3007,446068.1793672441,436904.29417113325,449239.59429010906,499510.2628788623
kaliski,3007,446068.1793672441,436904.29417113325,429413.7335662441,510956.72890470177
Kalisz,3061,436230.7464013451,431242.6423877837,429413.7335662441,488063.7968530229
Kalisz,3061,436230.7464013451,431242.6423877837,409587.8728423792,522403.1949305413
krotoszyński,3012,391679.3904399962,431959.6482955043,389762.0121185142,488063.7968530229
krotoszyński,3012,391679.3904399962,431959.6482955043,369936.15139464935,476617.3308271836
wrzesiński,3030,403897.7606603183,488297.02407526673,389762.0121185142,533849.6609563807
wrzesiński,3030,403897.7606603183,488297.02407526673,389762.0121185142,556742.5930080597
trzebnicki,220,360733.1865604628,391493.1410109991,310458.5692230545,465170.86480134405
trzebnicki,220,360733.1865604628,391493.1410109991,330284.4299469194,476617.3308271836
włocławski,418,502059.3285444816,517800.4661055376,488891.315737839,591081.991085578
włocławski,418,502059.3285444816,517800.4661055376,508717.1764617039,579635.5250597384
Włocławek,464,503870.96548498655,532804.676134449,508717.1764617039,602528.4571114173
Włocławek,464,503870.96548498655,532804.676134449,528543.0371855691,591081.991085578
kościański,3011,342649.78907011374,467381.4203730509,310458.5692230545,510956.72890470177
kościański,3011,342649.78907011374,467381.4203730509,270806.8477753248,510956.7289047019
ciechanowski,1402,608134.38888989,555918.1010165059,647498.2015287584,659760.7872406146
ciechanowski,1402,608134.38888989,555918.1010165059,647498.2015287584,636867.8551889356
sanocki,1817,727204.3177836258,181632.3349012196,766453.3658719482,156116.2821036789
sanocki,1817,727204.3177836258,181632.3349012196,786279.2265958131,213348.61223287607
Wałbrzych,265,309041.15567111195,327885.9060382302,250980.98705145976,362152.67056878895
Wałbrzych,265,309041.15567111195,327885.9060382302,231155.1263275948,373599.1365946285
toruński,415,476917.5896871935,575301.9446649672,508717.1764617039,625421.3891630962
toruński,415,476917.5896871935,575301.9446649672,508717.1764617039,648314.3212147752
puławski,614,712385.7213567157,398623.6640948338,746627.5051480833,442277.932749665
puławski,614,712385.7213567157,398623.6640948338,766453.3658719482,453724.3987755046
lubiński,211,311034.92145746003,398425.9827409288,270806.8477753248,465170.86480134405
lubiński,211,311034.92145746003,398425.9827409288,250980.98705145976,453724.3987755046
bydgoski,403,434206.26301677857,592269.4946308068,389762.0121185142,648314.3212147752
bydgoski,403,434206.26301677857,592269.4946308068,409587.8728423792,659760.7872406148
łańcucki,1810,732907.4979311079,252321.81163741287,786279.2265958131,304920.34043959173
łańcucki,1810,732907.4979311079,252321.81163741287,806105.087319678,293473.87441375235
stalowowolski,1818,714390.3414693563,310230.85722461843,766453.3658719482,339259.73851711006
stalowowolski,1818,714390.3414693563,310230.85722461843,766453.3658719482,362152.6705687889
kraśnicki,607,720878.4862513454,343427.93818776606,746627.5051480833,373599.1365946284
kraśnicki,607,720878.4862513454,343427.93818776606,786279.2265958131,373599.1365946284
Legnica,262,302183.22806583124,374365.7967454764,250980.98705145976,430831.46672382567
Legnica,262,302183.22806583124,374365.7967454764,231155.1263275948,419385.0006979862
Jelenia Góra,261,268458.4611884961,338942.08396377054,231155.1263275948,396492.0686463073
Jelenia Góra,261,268458.4611884961,338942.08396377054,211329.26560372987,362152.67056878895
Siedlce,1464,723647.9046575396,482707.2999902642,786279.2265958131,510956.72890470177
Siedlce,1464,723647.9046575396,482707.2999902642,786279.2265958131,533849.6609563808
łukowski,611,722532.5040949384,450272.9370034022,766453.3658719482,476617.3308271836
łukowski,611,722532.5040949384,450272.9370034022,766453.3658719482,499510.2628788623
siedlecki,1426,726754.4410315385,483845.166091277,806105.087319678,545296.1269822202
siedlecki,1426,726754.4410315385,483845.166091277,786279.2265958131,556742.5930080597
lubartowski,608,746945.9616443408,411340.2328588522,786279.2265958131,465170.86480134405
lubartowski,608,746945.9616443408,411340.2328588522,786279.2265958131,488063.7968530229
policki,3211,197432.0226104924,643107.5894769147,171677.54415599993,682653.7192922937
policki,3211,197432.0226104924,643107.5894769147,191503.4048798649,671207.2532664542
głogowski,203,297981.73320792173,427313.6966851362,250980.98705145976,476617.3308271834
głogowski,203,297981.73320792173,427313.6966851362,270806.8477753248,488063.796853023
nowosolski,804,275778.553254621,442184.1921379191,231155.1263275948,533849.6609563808
nowosolski,804,275778.553254621,442184.1921379191,231155.1263275948,510956.7289047018
bolesławiecki,201,258867.45034459548,391277.06784421817,211329.26560372987,476617.3308271836
bolesławiecki,201,258867.45034459548,391277.06784421817,211329.26560372987,453724.3987755046
goleniowski,3204,228023.33904604072,648817.3616983206,250980.98705145976,682653.7192922935
goleniowski,3204,228023.33904604072,648817.3616983206,231155.1263275948,694100.1853181331
przeworski,1814,752948.4812857717,253385.00399176584,825930.9480435428,304920.34043959173
przeworski,1814,752948.4812857717,253385.00399176584,806105.087319678,316366.8064654312
jarosławski,1804,769548.891550657,244431.5784535661,845756.8087674078,293473.87441375235
jarosławski,1804,769548.891550657,244431.5784535661,825930.9480435428,282027.4083879128
zgorzelecki,225,226890.46979451567,376875.5018849367,191503.4048798649,419385.0006979862
zgorzelecki,225,226890.46979451567,376875.5018849367,191503.4048798649,442277.93274966505
tczewski,2214,482536.68382159446,674209.8838084413,508717.1764617039,671207.2532664541
tczewski,2214,482536.68382159446,674209.8838084413,488891.315737839,682653.7192922935
szamotulski,3024,325004.7076492197,529234.5343544857,270806.8477753248,602528.4571114173
szamotulski,3024,325004.7076492197,529234.5343544857,270806.8477753248,579635.5250597385
nakielski,410,404883.0256348216,581080.3663944942,369936.15139464935,613974.9231372568
nakielski,410,404883.0256348216,581080.3663944942,369936.15139464935,636867.8551889358
starogardzki,2213,461359.58043281926,668285.7959738234,449239.59429010906,682653.7192922935
starogardzki,2213,461359.58043281926,668285.7959738234,469065.455013974,671207.2532664541
świecki,414,460314.5911509789,627554.9807128618,488891.315737839,659760.7872406148
świecki,414,460314.5911509789,627554.9807128618,449239.59429010906,659760.7872406148
Grudziądz,462,484964.3245433417,623043.381132995,528543.0371855691,659760.7872406149
Grudziądz,462,484964.3245433417,623043.381132995,548368.8979094337,648314.3212147752
kwidzyński,2207,501224.7762825511,651584.4194012661,528543.0371855691,682653.7192922937
kwidzyński,2207,501224.7762825511,651584.4194012661,568194.7586332987,682653.7192922935
brodnicki,402,528581.0680907578,599693.2268989208,588020.6193571637,648314.3212147752
brodnicki,402,528581.0680907578,599693.2268989208,568194.7586332987,636867.8551889356
słupski,2212,381140.2301168589,735339.7011721416,369936.15139464935,728439.5833956513
słupski,2212,381140.2301168589,735339.7011721416,369936.15139464935,751332.5154473301
Słupsk,2263,372474.99827827374,735233.9116919595,350110.2906707844,739886.0494214908
Słupsk,2263,372474.99827827374,735233.9116919595,350110.2906707844,716993.117369812
iławski,2807,536184.4254469089,643440.7904708382,607846.4800810287,659760.7872406146
iławski,2807,536184.4254469089,643440.7904708382,588020.6193571637,671207.253266454
Koszalin,3261,317819.56679597264,707801.9961644374,310458.5692230545,716993.117369812
Koszalin,3261,317819.56679597264,707801.9961644374,330284.4299469194,728439.5833956513
ostrołęcki,1415,667166.7847505918,591374.4052999171,706975.7837003535,648314.3212147752
ostrołęcki,1415,667166.7847505918,591374.4052999171,706975.7837003535,671207.253266454
zamojski,620,798845.8666762849,324691.43671663903,845756.8087674078,339259.73851711006
zamojski,620,798845.8666762849,324691.43671663903,825930.9480435428,373599.1365946284
żarski,811,220868.24973615387,430880.9760437335,211329.26560372987,499510.2628788625
żarski,811,220868.24973615387,430880.9760437335,191503.4048798649,510956.7289047018
czarnkowsko-trzcianecki,3002,323039.77532055706,563992.1938728465,290632.7084991896,636867.8551889358
czarnkowsko-trzcianecki,3002,323039.77532055706,563992.1938728465,290632.7084991896,613974.9231372568
ełcki,2805,723736.8958468172,667295.1438202481,746627.5051480833,694100.1853181331
ełcki,2805,723736.8958468172,667295.1438202481,766453.3658719482,682653.7192922935
ostródzki,2815,563286.2686469982,653996.5104816856,607846.4800810287,682653.7192922935
ostródzki,2815,563286.2686469982,653996.5104816856,607846.4800810287,705546.6513439723
biłgorajski,602,768405.3148001155,300492.30930483894,825930.9480435428,350706.2045429495
biłgorajski,602,768405.3148001155,300492.30930483894,825930.9480435428,327813.2724912707
gryfiński,3206,198254.0325504297,582312.6613681316,191503.4048798649,625421.3891630964
gryfiński,3206,198254.0325504297,582312.6613681316,171677.54415599993,591081.991085578
kołobrzeski,3208,277732.6646125784,694893.8441070631,290632.7084991896,705546.6513439723
kołobrzeski,3208,277732.6646125784,694893.8441070631,270806.8477753248,716993.1173698119
Gorzów Wielkopolski,861,244843.35249114147,547345.146227558,211329.26560372987,591081.991085578
Gorzów Wielkopolski,861,244843.35249114147,547345.146227558,231155.1263275948,602528.4571114173
tomaszowski,618,822973.1112676698,299536.39875775727,865582.6694912728,304920.34043959173
tomaszowski,618,822973.1112676698,299536.39875775727,865582.6694912728,327813.2724912707
bytowski,2201,390442.97340191546,698721.3992282673,350110.2906707844,694100.1853181331
bytowski,2201,390442.97340191546,698721.3992282673,369936.15139464935,705546.6513439723
chojnicki,2202,413538.8384719095,661345.6787145345,389762.0121185142,671207.2532664541
chojnicki,2202,413538.8384719095,661345.6787145345,389762.0121185142,694100.1853181331
stargardzki,3214,248404.04349149243,616310.9264435848,270806.8477753248,671207.2532664542
stargardzki,3214,248404.04349149243,616310.9264435848,270806.8477753248,648314.3212147754
bialski,601,789053.883619176,464808.0398592376,806105.087319678,522403.19493054127
bialski,601,789053.883619176,464808.0398592376,825930.9480435428,533849.6609563808
Elbląg,2861,528651.4305407101,702997.8263936082,607846.4800810287,728439.5833956513
Elbląg,2861,528651.4305407101,702997.8263936082,588020.6193571637,716993.1173698117
Świętochłowice,2476,493651.0218654087,270154.7472020776,449239.59429010906,339259.7385171101
Żory,2479,477975.7049023678,241139.1885345756,429413.7335662441,259134.4763362339
Piekary Śląskie,2471,497631.45970944857,278495.4354754101,469065.455013974,373599.1365946284
Siemianowice Śląskie,2474,501898.3549234072,271800.15184970794,488891.315737839,362152.670568789
Mysłowice,2470,510435.5514718378,258990.53951946,528543.0371855691,270580.9423620734
bieruńsko-lędziński,2414,510119.6852734232,247834.27249748792,508717.1764617039,259134.4763362339
myszkowski,2409,521773.6638529932,304817.57130151114,528543.0371855691,385045.6026204679
lubliniecki,2407,483908.3418839191,312490.1581997569,429413.7335662441,396492.0686463073
strzelecki,1611,451790.6200665372,297038.5138103858,409587.8728423792,385045.60262046783
tatrzański,1217,571455.4825912507,159415.01620993487,588020.6193571637,144669.81607783944
głubczycki,1602,418543.915958453,252696.7297948141,330284.4299469194,270580.94236207334
krapkowicki,1605,426596.4912319527,288354.9991368986,350110.2906707844,327813.2724912706
prudnicki,1610,407846.0667150067,278677.353980555,330284.4299469194,293473.8744137523
pajęczański,1009,502141.5664456079,365184.09052632656,449239.59429010906,430831.4667238256
oleski,1608,462186.5537802681,338201.0571456834,429413.7335662441,419385.0006979862
wieluński,1017,473709.6167382721,374007.74110731145,429413.7335662441,442277.932749665
kluczborski,1604,441759.8838638381,348268.56348732696,409587.8728423792,407938.5346721467
włoszczowski,2613,567868.2217065709,329455.4116545504,588020.6193571637,373599.1365946284
łaski,1003,504227.5982567301,407628.4747331994,469065.455013974,442277.932749665
miechowski,1208,576003.388389707,280954.7787781403,588020.6193571637,327813.2724912707
proszowicki,1214,595282.5502693175,260292.77428260187,667324.0622526235,282027.4083879128
wieruszowski,1018,450477.4250444305,382096.16139604914,409587.8728423792,430831.4667238256
zduńskowolski,1019,495880.4214448092,419110.5617846597,449239.59429010906,476617.3308271836
namysłowski,1606,413007.0443908283,352523.6967313776,389762.0121185142,396492.0686463073
kazimierski,2603,608375.218359056,268818.40190070675,667324.0622526235,304920.34043959173
kępiński,3008,427638.8762872925,375275.2300180033,389762.0121185142,419385.0006979862
pińczowski,2608,606244.7205632222,291229.0590969562,647498.2015287584,316366.8064654312
Piotrków Trybunalski,1062,549060.699770772,394489.2344021615,528543.0371855691,430831.46672382567
ostrzeszowski,3018,432219.612617556,398626.45464462665,409587.8728423792,453724.3987755046
ząbkowicki,224,349823.50547390693,302704.2271871247,290632.7084991896,339259.7385171101
strzeliński,217,365539.3174309589,324685.04633718345,330284.4299469194,339259.7385171101
konecki,2605,593558.6712423959,364191.40605163627,607846.4800810287,362152.6705687889
poddębicki,1011,493385.64757540834,447209.01031601295,469065.455013974,510956.72890470177
buski,2601,631851.7129506826,287202.38897954306,687149.9229764882,316366.8064654312
dąbrowski,1204,643117.6477251243,264676.4422503686,706975.7837003535,304920.34043959173
opoczyński,1007,585518.0752389937,391284.9534324651,607846.4800810287,385045.60262046783
łódzki wschodni,1006,545259.4052691084,423984.5702703739,568194.7586332987,453724.3987755046
brzeziński,1021,556076.2811346725,441356.4063416832,568194.7586332987,476617.3308271836
łęczycki,1004,512343.717501603,469787.7557248052,488891.315737839,545296.1269822201
przysuski,1423,613549.3062044573,395647.4613706037,607846.4800810287,407938.53467214666
skarżyski,2610,626174.1094221402,358443.357685681,627672.3408048935,396492.0686463073
staszowski,2612,656882.7252215042,299220.8632785793,706975.7837003535,350706.2045429495
Krosno,1861,698689.0956179425,206294.39405866168,746627.5051480833,213348.61223287607
strzyżowski,1819,697983.2032420988,226198.6769721,766453.3658719482,224795.0782587156
leski,1821,745189.0902576149,166326.61144611644,766453.3658719482,133223.350052
ropczycko-sędziszowski,1815,689225.7862175336,245704.52509336697,746627.5051480833,304920.34043959173
bieszczadzki,1801,763279.3972599284,167470.82729366,786279.2265958131,144669.81607783944
brzozowski,1802,721428.7684691472,210203.23273762723,786279.2265958131,236241.544284555
przemyski,1813,761240.1409856924,217488.8738512276,806105.087319678,247688.0103103945
Przemyśl,1862,771812.3904244403,219425.68037933327,806105.087319678,270580.94236207334
kolbuszowski,1806,699108.6119858038,273745.1544456918,746627.5051480833,327813.2724912707
szydłowiecki,1430,630593.2300374599,377099.0376388368,647498.2015287584,407938.53467214666
wałbrzyski,221,306671.36931626697,323318.38441045093,250980.98705145976,339259.73851711006
kamiennogórski,207,288545.70143958216,325148.90651401726,231155.1263275948,350706.2045429496
rawski,1013,596593.525118267,434100.23411177465,627672.3408048935,419385.00069798616
tarnobrzeski,1820,695413.3722769333,298564.8465268245,726801.6444242181,339259.73851711006
Tarnobrzeg,1864,691571.3159533528,305446.71540046355,746627.5051480833,350706.2045429495
leżajski,1808,743558.015644496,272440.74403280043,786279.2265958131,327813.2724912707
lubaczowski,1809,797077.1741953536,268330.4800315505,845756.8087674078,316366.8064654312
sandomierski,2609,685598.743837941,316339.4133416538,726801.6444242181,362152.6705687889
niżański,1812,732777.3961560588,294403.10471729824,806105.087319678,339259.73851711006
opatowski,2606,676648.5787395713,333311.2977405224,726801.6444242181,385045.60262046783
janowski,605,742076.5911368057,323339.8529346814,786279.2265958131,350706.2045429495
Zamość,664,800470.765114797,325743.0121669977,845756.8087674078,362152.6705687889
hrubieszowski,604,843942.0201564872,330490.131450252,865582.6694912728,350706.2045429495
lipski,1409,680490.4982655437,368652.8243764893,746627.5051480833,396492.0686463073
krasnostawski,606,787745.6303634471,351756.5713100992,845756.8087674078,385045.60262046783
opolski,612,708374.280605268,367799.9321401548,766453.3658719482,385045.60262046783
świdnicki,617,768508.0790254088,370176.0142121519,825930.9480435428,396492.0686463073
chełmski,603,814982.1786703956,372061.51603986416,825930.9480435428,419385.00069798616
Chełm,662,813526.7991032549,372794.4501535778,825930.9480435428,442277.932749665
łęczyński,610,776393.0380681207,389996.05424632,806105.087319678,476617.3308271836
zwoleński,1436,681026.9619924775,389936.198028251,746627.5051480833,419385.00069798616
białobrzeski,1401,635211.4873216287,418994.638799691,647498.2015287584,430831.46672382567
skierniewicki,1015,578933.740722968,451245.2365426982,588020.6193571637,442277.932749665
Skierniewice,1063,579397.2074665192,455440.683336808,568194.7586332987,499510.2628788623
łowicki,1005,559243.4721699149,472267.0936094375,548368.8979094337,533849.6609563808
średzki,218,333669.39468945947,365445.0363327656,270806.8477753248,419385.0006979862
milicki,213,383351.07022008457,407011.2004724633,350110.2906707844,465170.86480134405
jaworski,205,300466.9459675307,354127.1082518209,250980.98705145976,407938.5346721468
karkonoski,206,267389.5153073146,337558.1055700605,211329.26560372987,339259.7385171101
lwówecki,212,256696.2197103858,356687.2036060473,211329.26560372987,385045.6026204679
złotoryjski,226,281548.03554248455,364257.5159606229,211329.26560372987,430831.4667238256
lubański,210,239479.33523466508,363197.2096594118,211329.26560372987,407938.5346721467
legnicki,209,300613.8927600988,378118.0661666723,231155.1263275948,442277.93274966505
wołowski,222,334203.79268317536,392133.4528343914,270806.8477753248,442277.9327496651
rawicki,3022,358688.5573382652,421805.830433028,310458.5692230545,488063.7968530229
włodawski,619,805830.7389134901,412504.375439592,825930.9480435428,465170.86480134405
kozienicki,1407,670470.5005578323,420190.2196871723,726801.6444242181,430831.46672382567
parczewski,613,777034.9421401252,424635.886912872,825930.9480435428,488063.7968530229
rycki,616,704158.5352698109,424195.9652238299,746627.5051480833,465170.86480134405
radzyński,615,753657.7472019359,442771.3664133119,806105.087319678,499510.2628788623
pleszewski,3020,418239.6442783639,450792.98969331104,389762.0121185142,510956.72890470177
gostyniński,1404,538888.9547721285,501514.53613521525,548368.8979094337,556742.5930080597
jarociński,3006,398122.1130839533,459363.99771974,369936.15139464935,499510.2628788623
górowski,204,330797.0696299097,421145.0260258127,290632.7084991896,453724.3987755046
polkowicki,216,291474.9105696448,408793.80696441024,231155.1263275948,465170.86480134417
gostyński,3004,366508.4826293959,442156.8706037727,350110.2906707844,488063.7968530229
Leszno,3063,333182.56560314813,444617.4966780047,290632.7084991896,476617.3308271836
leszczyński,3013,332649.2355699548,447889.6072632826,290632.7084991896,499510.2628788623
śremski,3026,367148.8808215988,468692.8181717302,330284.4299469194,499510.2628788623
średzki,3025,385041.24591311417,480378.1736940681,369936.15139464935,522403.1949305413
Konin,3062,449649.47189529927,487953.5234898181,429413.7335662441,533849.6609563807
słupecki,3023,426229.6615683465,494108.5365920084,409587.8728423792,568189.0590338991
wschowski,812,304001.22332398605,444316.8163030179,250980.98705145976,499510.2628788624
żagański,810,252105.8005937342,419421.9917894516,231155.1263275948,488063.796853023
radziejowski,411,473535.6734126561,524401.3599928324,469065.455013974,579635.5250597384
aleksandrowski,401,481952.2880174921,548077.5671152461,449239.59429010906,591081.991085578
mogileński,409,437229.1256531012,530651.328927804,409587.8728423792,591081.991085578
lipnowski,408,516057.6822806235,549916.2172457022,548368.8979094337,602528.4571114173
zielonogórski,809,262654.09376502904,463421.5840722058,231155.1263275948,556742.5930080595
Biała Podlaska,661,784016.1146473573,470744.9198702048,825930.9480435428,556742.5930080597
wolsztyński,3029,303088.04374000547,471160.8714815465,250980.98705145976,522403.1949305413
łosicki,1410,762207.4676089715,491244.8887602458,806105.087319678,568189.0590338991
grodziski,3005,319500.69622111524,482387.3493431945,250980.98705145976,545296.1269822202
krośnieński,802,225328.62254540224,469413.0961562244,191503.4048798649,556742.5930080595
sierpecki,1427,546800.0460144811,551739.5394081308,568194.7586332987,613974.9231372569
nowotomyski,3015,305259.19341795245,502505.4549153485,250980.98705145976,568189.059033899
